labels,timestamp,value
{consumergroup=default},1702285583,0
{consumergroup=default},1702285588,0
{consumergroup=default},1702285593,0
{consumergroup=default},1702285598,144345
{consumergroup=default},1702285603,144345
{consumergroup=default},1702285608,144345
{consumergroup=default},1702285613,102420
{consumergroup=default},1702285618,102420
{consumergroup=default},1702285623,102420
{consumergroup=default},1702285628,2298
{consumergroup=default},1702285633,2298
{consumergroup=default},1702285638,2298
{consumergroup=default},1702285643,2232
{consumergroup=default},1702285648,2232
{consumergroup=default},1702285653,2232
{consumergroup=default},1702285658,2167
{consumergroup=default},1702285663,2167
{consumergroup=default},1702285668,2167
{consumergroup=default},1702285673,2208
