labels,timestamp,value
{consumergroup=default},1702286777,0
{consumergroup=default},1702286782,6389
{consumergroup=default},1702286787,6389
{consumergroup=default},1702286792,6389
{consumergroup=default},1702286797,129332
{consumergroup=default},1702286802,129332
{consumergroup=default},1702286807,129332
{consumergroup=default},1702286812,183334
{consumergroup=default},1702286817,183334
{consumergroup=default},1702286822,183334
{consumergroup=default},1702286827,237525
{consumergroup=default},1702286832,237525
{consumergroup=default},1702286837,237525
{consumergroup=default},1702286842,297207
{consumergroup=default},1702286847,297207
{consumergroup=default},1702286852,297207
{consumergroup=default},1702286857,352527
{consumergroup=default},1702286862,352527
{consumergroup=default},1702286867,352527
