labels,timestamp,value
{consumergroup=default},1702219861,0
{consumergroup=default},1702219866,0
{consumergroup=default},1702219871,8303
{consumergroup=default},1702219876,8303
{consumergroup=default},1702219881,8303
{consumergroup=default},1702219886,40462
{consumergroup=default},1702219891,40462
{consumergroup=default},1702219896,40462
{consumergroup=default},1702219901,50747
{consumergroup=default},1702219906,50747
{consumergroup=default},1702219911,50747
{consumergroup=default},1702219916,60509
{consumergroup=default},1702219921,60509
{consumergroup=default},1702219926,60509
{consumergroup=default},1702219931,68564
{consumergroup=default},1702219936,68564
{consumergroup=default},1702219941,68564
{consumergroup=default},1702219946,76410
{consumergroup=default},1702219951,76410
