labels,timestamp,value
{consumergroup=output-group},1702123355,0
{consumergroup=output-group},1702123360,0
{consumergroup=output-group},1702123365,2417
{consumergroup=output-group},1702123370,2417
{consumergroup=output-group},1702123375,2417
{consumergroup=output-group},1702123380,48901
{consumergroup=output-group},1702123385,48901
{consumergroup=output-group},1702123390,48901
{consumergroup=output-group},1702123395,73836
{consumergroup=output-group},1702123400,73836
{consumergroup=output-group},1702123405,73836
{consumergroup=output-group},1702123410,99768
{consumergroup=output-group},1702123415,99768
{consumergroup=output-group},1702123420,99768
{consumergroup=output-group},1702123425,124970
{consumergroup=output-group},1702123430,124970
{consumergroup=output-group},1702123435,124970
{consumergroup=output-group},1702123440,150512
{consumergroup=output-group},1702123445,150512
