labels,timestamp,value
{consumergroup=output-group},1702298575,0
{consumergroup=output-group},1702298580,0
{consumergroup=output-group},1702298585,0
{consumergroup=output-group},1702298590,12115
{consumergroup=output-group},1702298595,12115
{consumergroup=output-group},1702298600,12115
{consumergroup=output-group},1702298605,12822
{consumergroup=output-group},1702298610,12822
{consumergroup=output-group},1702298615,12822
{consumergroup=output-group},1702298620,7885
{consumergroup=output-group},1702298625,7885
{consumergroup=output-group},1702298630,7885
{consumergroup=output-group},1702298635,6118
{consumergroup=output-group},1702298640,6118
{consumergroup=output-group},1702298645,6118
{consumergroup=output-group},1702298650,6125
{consumergroup=output-group},1702298655,6125
{consumergroup=output-group},1702298660,6125
{consumergroup=output-group},1702298665,6045
