labels,timestamp,value
{consumergroup=output-group},1702299479,37123
{consumergroup=output-group},1702299484,37123
{consumergroup=output-group},1702299489,37123
{consumergroup=output-group},1702299494,43669
{consumergroup=output-group},1702299499,43669
{consumergroup=output-group},1702299504,43669
{consumergroup=output-group},1702299509,48593
{consumergroup=output-group},1702299514,48593
{consumergroup=output-group},1702299519,48593
{consumergroup=output-group},1702299524,54179
{consumergroup=output-group},1702299529,54179
{consumergroup=output-group},1702299534,54179
{consumergroup=output-group},1702299539,59181
{consumergroup=output-group},1702299544,59181
