labels,timestamp,value
{consumergroup=output-group},1702213288,0
{consumergroup=output-group},1702213293,0
{consumergroup=output-group},1702213298,0
{consumergroup=output-group},1702213303,0
{consumergroup=output-group},1702213308,1022
{consumergroup=output-group},1702213313,1022
{consumergroup=output-group},1702213318,1022
{consumergroup=output-group},1702213323,786
{consumergroup=output-group},1702213328,786
{consumergroup=output-group},1702213333,786
{consumergroup=output-group},1702213338,776
{consumergroup=output-group},1702213343,776
{consumergroup=output-group},1702213348,776
{consumergroup=output-group},1702213353,794
{consumergroup=output-group},1702213358,794
{consumergroup=output-group},1702213363,794
{consumergroup=output-group},1702213368,777
{consumergroup=output-group},1702213373,777
{consumergroup=output-group},1702213378,777
