labels,timestamp,value
{consumergroup=output-group},1702140618,0
{consumergroup=output-group},1702140623,0
{consumergroup=output-group},1702140628,0
{consumergroup=output-group},1702140633,2477
{consumergroup=output-group},1702140638,2477
{consumergroup=output-group},1702140643,2477
{consumergroup=output-group},1702140648,5437
{consumergroup=output-group},1702140653,5437
{consumergroup=output-group},1702140658,5437
{consumergroup=output-group},1702140663,6666
{consumergroup=output-group},1702140668,6666
{consumergroup=output-group},1702140673,6666
{consumergroup=output-group},1702140678,7331
{consumergroup=output-group},1702140683,7331
{consumergroup=output-group},1702140688,7331
{consumergroup=output-group},1702140693,6735
{consumergroup=output-group},1702140698,6735
{consumergroup=output-group},1702140703,6735
{consumergroup=output-group},1702140708,7074
