labels,timestamp,value
{consumergroup=default},1702132542,0
{consumergroup=default},1702132547,0
{consumergroup=default},1702132552,115088
{consumergroup=default},1702132557,115088
{consumergroup=default},1702132562,115088
{consumergroup=default},1702132567,2252145
{consumergroup=default},1702132572,2252145
{consumergroup=default},1702132577,2252145
{consumergroup=default},1702132582,4906883
{consumergroup=default},1702132587,4906883
{consumergroup=default},1702132592,4906883
{consumergroup=default},1702132597,7245154
{consumergroup=default},1702132602,7245154
{consumergroup=default},1702132607,7245154
{consumergroup=default},1702132612,9395330
{consumergroup=default},1702132617,9395330
{consumergroup=default},1702132622,9395330
{consumergroup=default},1702132627,11439497
{consumergroup=default},1702132632,11439497
