labels,timestamp,value
{consumergroup=default},1702215708,0
{consumergroup=default},1702215713,0
{consumergroup=default},1702215718,0
{consumergroup=default},1702215723,1405190
{consumergroup=default},1702215728,1405190
{consumergroup=default},1702215733,1405190
{consumergroup=default},1702215738,3286964
{consumergroup=default},1702215743,3286964
{consumergroup=default},1702215748,3286964
{consumergroup=default},1702215753,4659548
{consumergroup=default},1702215758,4659548
{consumergroup=default},1702215763,4659548
{consumergroup=default},1702215768,5663216
{consumergroup=default},1702215773,5663216
{consumergroup=default},1702215778,5663216
{consumergroup=default},1702215783,6618023
{consumergroup=default},1702215788,6618023
{consumergroup=default},1702215793,6618023
{consumergroup=default},1702215798,7642079
