labels,timestamp,value
{consumergroup=default},1702139178,0
{consumergroup=default},1702139183,0
{consumergroup=default},1702139188,0
{consumergroup=default},1702139193,990909
{consumergroup=default},1702139198,990909
{consumergroup=default},1702139203,990909
{consumergroup=default},1702139208,3204138
{consumergroup=default},1702139213,3204138
{consumergroup=default},1702139218,3204138
{consumergroup=default},1702139223,4721039
{consumergroup=default},1702139228,4721039
{consumergroup=default},1702139233,4721039
{consumergroup=default},1702139238,5848126
{consumergroup=default},1702139243,5848126
{consumergroup=default},1702139248,5848126
{consumergroup=default},1702139253,6935238
{consumergroup=default},1702139258,6935238
{consumergroup=default},1702139263,6935238
{consumergroup=default},1702139268,8011928
